                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.83022,                0.49668,                0.12158,                0.62022,                0.47562,                0.49057,                 0.3022,                0.56605,                0.57907,                0.06308,                 0.0001,                 0.0001,                 0.0001
                    156,                0.83329,                0.49599,                0.12462,                0.61799,                  0.473,                0.48833,                0.30071,                0.56544,                0.57924,                0.06302,                 0.0001,                 0.0001,                 0.0001
                    157,                0.84467,                0.49201,                0.12973,                0.61689,                0.47395,                0.48895,                0.30143,                0.56493,                 0.5793,                 0.0631,                 0.0001,                 0.0001,                 0.0001
                    158,                0.82144,                 0.4974,                0.12407,                0.62139,                0.47181,                0.48991,                0.30197,                0.56492,                 0.5791,                 0.0631,                 0.0001,                 0.0001,                 0.0001
                    159,                0.83178,                0.49523,                0.12571,                0.61653,                  0.474,                0.48997,                0.30236,                0.56495,                0.57867,                0.06295,                 0.0001,                 0.0001,                 0.0001
                    160,                 0.8294,                0.49448,                  0.125,                0.61599,                0.47397,                0.49058,                0.30265,                0.56462,                0.57872,                0.06285,                 0.0001,                 0.0001,                 0.0001
                    161,                0.82692,                0.49677,                0.12425,                0.61415,                0.47576,                0.49041,                 0.3027,                0.56455,                0.57883,                0.06287,                 0.0001,                 0.0001,                 0.0001
                    162,                0.82073,                 0.4967,                0.12287,                0.61403,                0.47495,                0.48952,                0.30219,                0.56471,                0.57878,                0.06304,                 0.0001,                 0.0001,                 0.0001
                    163,                0.82138,                0.49413,                0.12289,                0.61509,                0.47511,                0.48995,                0.30262,                0.56431,                0.57892,                0.06307,                 0.0001,                 0.0001,                 0.0001
                    164,                0.82649,                0.49544,                0.12406,                0.61594,                 0.4732,                0.48962,                0.30232,                0.56378,                0.57918,                0.06292,                 0.0001,                 0.0001,                 0.0001
                    165,                0.82164,                0.49811,                0.12395,                0.61399,                0.47449,                0.48985,                0.30236,                0.56385,                0.57901,                0.06285,                 0.0001,                 0.0001,                 0.0001
                    166,                0.82212,                  0.495,                0.12185,                0.61639,                0.47472,                0.49045,                 0.3028,                0.56309,                0.57914,                0.06275,                 0.0001,                 0.0001,                 0.0001
                    167,                 0.8156,                  0.498,                0.12005,                0.61469,                0.47583,                0.49078,                 0.3032,                0.56337,                0.57846,                0.06277,                 0.0001,                 0.0001,                 0.0001
                    168,                0.82505,                0.49294,                0.12571,                0.61722,                0.47617,                 0.4919,                0.30402,                0.56365,                0.57854,                0.06293,                 0.0001,                 0.0001,                 0.0001
                    169,                0.82135,                0.49529,                0.12157,                 0.6155,                0.47731,                0.49275,                0.30465,                0.56374,                0.57797,                0.06285,                 0.0001,                 0.0001,                 0.0001
                    170,                 0.8184,                0.49669,                0.12066,                0.61565,                0.47694,                0.49213,                0.30427,                0.56304,                0.57813,                0.06263,                 0.0001,                 0.0001,                 0.0001
                    171,                0.81145,                0.49985,                0.12047,                0.61131,                0.47915,                0.49253,                0.30473,                0.56324,                0.57757,                0.06263,                 0.0001,                 0.0001,                 0.0001
                    172,                0.81617,                0.49725,                0.12156,                0.61598,                0.47496,                0.49213,                0.30448,                0.56311,                0.57751,                0.06261,                 0.0001,                 0.0001,                 0.0001
                    173,                0.82213,                0.49563,                0.12271,                0.61345,                0.47621,                0.49282,                 0.3044,                0.56236,                0.57778,                0.06262,                 0.0001,                 0.0001,                 0.0001
                    174,                0.82127,                0.49574,                0.12154,                0.61433,                0.47662,                0.49263,                0.30427,                0.56301,                 0.5771,                0.06291,                 0.0001,                 0.0001,                 0.0001
                    175,                0.81054,                0.49645,                0.11903,                0.61511,                  0.475,                0.49233,                0.30468,                0.56335,                0.57687,                0.06299,                 0.0001,                 0.0001,                 0.0001
                    176,                0.81988,                0.49492,                0.12241,                0.61569,                 0.4759,                0.49188,                0.30413,                0.56267,                0.57715,                0.06292,                 0.0001,                 0.0001,                 0.0001
                    177,                0.83382,                0.49356,                 0.1261,                0.61285,                0.47607,                0.49228,                0.30447,                0.56268,                0.57741,                0.06293,                 0.0001,                 0.0001,                 0.0001
                    178,                0.82401,                0.49225,                0.12267,                0.61429,                0.47547,                0.49239,                0.30454,                0.56243,                0.57747,                0.06282,                 0.0001,                 0.0001,                 0.0001
                    179,                0.81391,                0.49677,                0.11925,                0.62045,                 0.4748,                0.49297,                0.30502,                 0.5624,                0.57737,                0.06275,                 0.0001,                 0.0001,                 0.0001
                    180,                0.82326,                0.49421,                0.12334,                0.61958,                0.47504,                0.49202,                0.30418,                0.56182,                0.57736,                0.06266,                 0.0001,                 0.0001,                 0.0001
                    181,                0.80641,                0.49571,                0.12012,                0.62046,                0.47335,                0.49135,                 0.3037,                0.56179,                0.57729,                0.06279,                 0.0001,                 0.0001,                 0.0001
                    182,                0.81414,                0.49363,                0.12205,                0.62153,                0.47402,                0.49217,                0.30418,                0.56097,                0.57756,                0.06254,                 0.0001,                 0.0001,                 0.0001
                    183,                0.81664,                0.49525,                0.12137,                0.61865,                0.47538,                0.49173,                0.30365,                0.56126,                0.57688,                0.06257,                 0.0001,                 0.0001,                 0.0001
                    184,                0.81155,                0.49507,                0.12007,                0.62009,                0.47651,                 0.4928,                 0.3044,                0.56104,                0.57703,                0.06252,                 0.0001,                 0.0001,                 0.0001
                    185,                0.80894,                0.49457,                0.11837,                0.61845,                0.47857,                0.49392,                 0.3052,                0.56056,                0.57693,                0.06238,                 0.0001,                 0.0001,                 0.0001
                    186,                0.81966,                0.49438,                0.12331,                 0.6185,                0.47713,                0.49362,                0.30538,                0.56003,                0.57697,                0.06255,                 0.0001,                 0.0001,                 0.0001
                    187,                0.81683,                0.49563,                0.12418,                0.62226,                0.47697,                0.49321,                0.30547,                0.55973,                 0.5768,                0.06239,                 0.0001,                 0.0001,                 0.0001
                    188,                0.82371,                0.49332,                0.12358,                0.62321,                0.47699,                0.49321,                0.30516,                0.55966,                0.57653,                0.06233,                 0.0001,                 0.0001,                 0.0001
                    189,                0.81543,                0.49556,                0.12064,                0.62574,                0.47642,                0.49364,                0.30545,                0.55926,                 0.5765,                0.06224,                 0.0001,                 0.0001,                 0.0001
                    190,                0.81471,                 0.4948,                0.11952,                 0.6223,                0.47703,                0.49334,                0.30543,                0.55874,                0.57665,                0.06218,                 0.0001,                 0.0001,                 0.0001
                    191,                0.82047,                0.49413,                0.12032,                0.61992,                0.47846,                0.49394,                0.30608,                0.55829,                0.57681,                0.06206,                 0.0001,                 0.0001,                 0.0001
                    192,                0.81306,                0.49447,                0.12123,                0.62434,                0.47319,                 0.4925,                0.30502,                0.55768,                0.57706,                0.06187,                 0.0001,                 0.0001,                 0.0001
                    193,                0.81673,                0.49273,                0.12325,                0.62628,                0.47522,                0.49406,                0.30599,                0.55765,                0.57707,                0.06174,                 0.0001,                 0.0001,                 0.0001
                    194,                0.82239,                0.49083,                0.12247,                0.62655,                0.47678,                0.49414,                0.30641,                0.55751,                0.57742,                0.06192,                 0.0001,                 0.0001,                 0.0001
                    195,                0.80684,                0.49624,                0.11894,                0.62622,                0.47746,                0.49489,                0.30696,                0.55786,                0.57707,                0.06194,                 0.0001,                 0.0001,                 0.0001
                    196,                0.80289,                0.49487,                0.11854,                0.62319,                0.47822,                0.49551,                0.30716,                0.55762,                0.57745,                 0.0621,                 0.0001,                 0.0001,                 0.0001
                    197,                0.81458,                0.48996,                0.12092,                 0.6242,                0.48063,                0.49555,                0.30742,                0.55722,                0.57744,                0.06204,                 0.0001,                 0.0001,                 0.0001
                    198,                0.80599,                0.49327,                0.11875,                0.62295,                0.48226,                0.49567,                0.30756,                0.55765,                0.57666,                0.06199,                 0.0001,                 0.0001,                 0.0001
                    199,                0.80918,                0.49273,                0.12066,                 0.6226,                 0.4818,                0.49552,                0.30723,                0.55761,                0.57638,                  0.062,                 0.0001,                 0.0001,                 0.0001
                    200,                0.80922,                0.49218,                0.11895,                0.62103,                0.48152,                0.49585,                0.30724,                0.55762,                0.57654,                0.06199,                 0.0001,                 0.0001,                 0.0001
                    201,                0.80875,                0.49304,                0.11891,                0.62138,                0.48036,                0.49449,                0.30661,                0.55797,                0.57608,                0.06227,                 0.0001,                 0.0001,                 0.0001
                    202,                0.80749,                0.49127,                0.11973,                0.62229,                0.48149,                0.49491,                0.30661,                0.55756,                0.57678,                0.06216,                 0.0001,                 0.0001,                 0.0001
                    203,                0.80414,                0.49234,                0.12012,                0.62078,                0.48221,                0.49482,                0.30645,                0.55729,                0.57671,                0.06208,                 0.0001,                 0.0001,                 0.0001
                    204,                0.80676,                0.49174,                0.12035,                0.61779,                0.48232,                0.49457,                0.30658,                0.55738,                0.57705,                0.06214,                 0.0001,                 0.0001,                 0.0001
                    205,                0.80341,                0.49149,                0.11734,                0.61576,                0.48487,                0.49629,                0.30721,                0.55685,                0.57718,                0.06198,                 0.0001,                 0.0001,                 0.0001
                    206,                0.79826,                0.49426,                0.11598,                0.61921,                0.48293,                0.49634,                 0.3074,                0.55723,                0.57701,                0.06215,                 0.0001,                 0.0001,                 0.0001
                    207,                0.80454,                0.49247,                 0.1183,                0.62236,                0.48243,                0.49734,                 0.3082,                0.55684,                0.57713,                0.06203,                 0.0001,                 0.0001,                 0.0001
                    208,                0.80734,                0.49145,                0.12092,                 0.6202,                0.48374,                0.49807,                 0.3081,                0.55656,                0.57727,                0.06202,                 0.0001,                 0.0001,                 0.0001
                    209,                0.79425,                0.49453,                0.11591,                0.61998,                0.48198,                0.49704,                 0.3074,                0.55645,                0.57733,                0.06177,                 0.0001,                 0.0001,                 0.0001
                    210,                0.80356,                0.49132,                0.11812,                0.61966,                0.48096,                0.49621,                0.30723,                 0.5566,                0.57727,                 0.0617,                 0.0001,                 0.0001,                 0.0001
                    211,                0.79944,                0.49296,                0.11777,                0.62075,                0.48278,                0.49723,                0.30781,                 0.5563,                0.57754,                0.06173,                 0.0001,                 0.0001,                 0.0001
                    212,                0.78919,                0.49654,                0.11422,                0.62247,                0.48187,                 0.4979,                0.30806,                0.55624,                0.57771,                0.06152,                 0.0001,                 0.0001,                 0.0001
                    213,                0.79906,                0.49247,                0.11797,                0.62499,                0.48217,                0.49827,                0.30823,                0.55601,                0.57778,                0.06165,                 0.0001,                 0.0001,                 0.0001
                    214,                0.79248,                0.49305,                0.11678,                0.62372,                0.48114,                 0.4984,                0.30892,                0.55678,                0.57693,                0.06166,                 0.0001,                 0.0001,                 0.0001
                    215,                0.79189,                 0.4937,                0.11521,                0.62558,                0.47956,                0.49819,                0.30872,                0.55674,                0.57704,                 0.0618,                 0.0001,                 0.0001,                 0.0001
                    216,                0.79022,                0.49225,                0.11548,                0.62562,                0.47952,                 0.4977,                0.30869,                0.55686,                0.57695,                0.06175,                 0.0001,                 0.0001,                 0.0001
                    217,                0.79395,                0.49214,                 0.1148,                0.62486,                0.48033,                0.49806,                0.30891,                0.55661,                0.57729,                0.06169,                 0.0001,                 0.0001,                 0.0001
                    218,                0.79479,                0.49135,                0.11651,                0.62356,                0.48171,                0.49872,                0.30887,                0.55627,                0.57718,                0.06162,                 0.0001,                 0.0001,                 0.0001
                    219,                0.79386,                0.49086,                0.11543,                0.62144,                 0.4825,                0.49856,                 0.3089,                0.55595,                0.57737,                0.06153,                 0.0001,                 0.0001,                 0.0001
                    220,                0.79997,                0.49024,                0.11775,                0.62187,                0.48305,                0.49885,                0.30931,                0.55596,                0.57744,                0.06147,                 0.0001,                 0.0001,                 0.0001
                    221,                0.79768,                 0.4913,                0.11747,                0.62225,                0.48318,                0.49959,                0.30969,                0.55646,                0.57701,                0.06166,                 0.0001,                 0.0001,                 0.0001
                    222,                0.79465,                0.49056,                0.11717,                0.62605,                0.48384,                0.50005,                0.30971,                0.55623,                0.57685,                0.06163,                 0.0001,                 0.0001,                 0.0001
                    223,                0.80044,                 0.4926,                0.11927,                0.62878,                0.48314,                0.50079,                0.31012,                0.55611,                0.57696,                0.06163,                 0.0001,                 0.0001,                 0.0001
                    224,                0.78878,                0.49099,                0.11659,                0.62513,                 0.4834,                0.50069,                 0.3101,                0.55618,                0.57691,                0.06165,                 0.0001,                 0.0001,                 0.0001
                    225,                0.78645,                0.49244,                0.11194,                0.62653,                0.48324,                0.50146,                 0.3107,                0.55628,                0.57683,                 0.0616,                 0.0001,                 0.0001,                 0.0001
                    226,                0.79458,                0.49145,                0.11846,                0.62655,                0.48389,                0.50199,                0.31095,                0.55649,                0.57673,                0.06165,                 0.0001,                 0.0001,                 0.0001
                    227,                0.79446,                0.49003,                0.11694,                0.63073,                0.48225,                0.50228,                0.31127,                0.55606,                0.57677,                0.06174,                 0.0001,                 0.0001,                 0.0001
                    228,                0.80368,                0.48836,                0.11896,                0.62769,                0.48441,                0.50326,                0.31174,                0.55629,                0.57649,                0.06167,                 0.0001,                 0.0001,                 0.0001
                    229,                0.80058,                0.48837,                0.11682,                0.63093,                0.48324,                0.50358,                 0.3117,                0.55577,                0.57652,                0.06156,                 0.0001,                 0.0001,                 0.0001
                    230,                0.79647,                0.49133,                0.11813,                0.63151,                0.48421,                0.50366,                0.31226,                0.55513,                0.57741,                0.06146,                 0.0001,                 0.0001,                 0.0001
                    231,                0.79907,                0.48827,                0.11834,                0.63502,                0.48381,                0.50389,                0.31233,                0.55496,                0.57796,                0.06145,                 0.0001,                 0.0001,                 0.0001
                    232,                0.78693,                0.49005,                0.11466,                0.63658,                 0.4814,                0.50361,                0.31221,                0.55537,                0.57754,                0.06164,                 0.0001,                 0.0001,                 0.0001
                    233,                0.78548,                0.49026,                0.11462,                0.63178,                0.48414,                0.50378,                0.31219,                0.55536,                0.57755,                0.06167,                 0.0001,                 0.0001,                 0.0001
                    234,                0.79579,                0.48906,                0.11697,                 0.6332,                0.48293,                0.50369,                0.31234,                0.55542,                0.57749,                0.06171,                 0.0001,                 0.0001,                 0.0001
                    235,                0.79387,                0.49149,                0.11487,                0.62879,                0.48499,                0.50409,                0.31263,                0.55564,                0.57752,                0.06175,                 0.0001,                 0.0001,                 0.0001
                    236,                0.78403,                0.49062,                 0.1129,                0.63205,                0.48476,                0.50363,                 0.3121,                0.55613,                0.57659,                0.06185,                 0.0001,                 0.0001,                 0.0001
                    237,                0.79713,                0.48674,                 0.1177,                0.63219,                0.48439,                0.50348,                0.31238,                0.55609,                0.57671,                0.06202,                 0.0001,                 0.0001,                 0.0001
                    238,                0.79672,                0.48649,                0.11647,                0.63689,                 0.4823,                0.50384,                 0.3123,                0.55637,                 0.5764,                0.06196,                 0.0001,                 0.0001,                 0.0001
                    239,                0.79317,                0.49026,                0.11812,                0.63169,                 0.4825,                0.50302,                0.31195,                0.55658,                0.57653,                0.06201,                 0.0001,                 0.0001,                 0.0001
                    240,                0.78173,                0.49075,                0.11399,                0.63161,                0.48262,                0.50233,                0.31162,                0.55597,                0.57719,                0.06213,                 0.0001,                 0.0001,                 0.0001
                    241,                0.79244,                0.48908,                0.11563,                0.63062,                0.48223,                0.50254,                0.31151,                0.55547,                 0.5772,                0.06211,                 0.0001,                 0.0001,                 0.0001
                    242,                0.79285,                0.48957,                0.11582,                0.62834,                0.48365,                0.50298,                0.31168,                 0.5558,                0.57671,                0.06203,                 0.0001,                 0.0001,                 0.0001
                    243,                0.78391,                0.48901,                0.11256,                0.63068,                0.48404,                0.50295,                0.31207,                0.55573,                 0.5767,                0.06199,                 0.0001,                 0.0001,                 0.0001
                    244,                0.78723,                0.48975,                0.11477,                0.63562,                0.48222,                0.50212,                0.31132,                0.55563,                0.57711,                0.06185,                 0.0001,                 0.0001,                 0.0001
                    245,                0.79662,                0.48584,                0.11859,                0.63411,                0.48197,                0.50234,                0.31136,                0.55566,                0.57719,                0.06175,                 0.0001,                 0.0001,                 0.0001
                    246,                 0.7851,                0.48981,                0.11494,                0.63077,                 0.4833,                0.50166,                0.31106,                0.55536,                0.57761,                0.06177,                 0.0001,                 0.0001,                 0.0001
                    247,                0.79189,                0.48904,                0.11496,                0.63199,                0.48258,                0.50218,                0.31157,                0.55437,                0.57816,                0.06156,                 0.0001,                 0.0001,                 0.0001
                    248,                0.78962,                0.48875,                0.11552,                0.63488,                0.48206,                0.50281,                0.31188,                0.55397,                0.57844,                0.06151,                 0.0001,                 0.0001,                 0.0001
                    249,                0.78891,                0.48887,                 0.1161,                0.63085,                0.48444,                0.50241,                0.31154,                0.55455,                0.57807,                0.06172,                 0.0001,                 0.0001,                 0.0001
                    250,                 0.7728,                0.49027,                0.10956,                0.62955,                0.48336,                0.50248,                0.31165,                0.55403,                0.57809,                0.06162,                 0.0001,                 0.0001,                 0.0001
                    251,                0.78254,                0.48914,                0.11437,                0.63428,                0.48088,                  0.502,                0.31131,                0.55356,                0.57856,                0.06144,                 0.0001,                 0.0001,                 0.0001
                    252,                0.78099,                0.48851,                0.11255,                0.63271,                0.48301,                0.50246,                0.31177,                0.55348,                 0.5788,                0.06142,                 0.0001,                 0.0001,                 0.0001
                    253,                0.78196,                0.48803,                0.11448,                0.63167,                0.48312,                 0.5024,                0.31175,                0.55391,                0.57836,                0.06168,                 0.0001,                 0.0001,                 0.0001
                    254,                0.78903,                0.48712,                0.11518,                0.63098,                0.48412,                0.50321,                 0.3124,                0.55382,                0.57831,                0.06162,                 0.0001,                 0.0001,                 0.0001
                    255,                0.77829,                0.48775,                0.11411,                0.62836,                0.48481,                0.50304,                0.31224,                0.55377,                0.57835,                0.06161,                 0.0001,                 0.0001,                 0.0001
                    256,                0.77977,                0.48976,                0.11036,                0.63192,                0.48463,                0.50295,                0.31264,                0.55339,                0.57869,                0.06156,                 0.0001,                 0.0001,                 0.0001
                    257,                0.78182,                0.48827,                0.11358,                0.62873,                0.48584,                0.50311,                0.31281,                0.55306,                0.57879,                0.06152,                 0.0001,                 0.0001,                 0.0001
                    258,                0.78417,                0.48663,                0.11342,                0.62986,                0.48589,                0.50331,                0.31293,                0.55351,                 0.5779,                0.06167,                 0.0001,                 0.0001,                 0.0001
                    259,                0.78039,                0.48836,                 0.1131,                0.63377,                 0.4853,                0.50274,                0.31263,                0.55335,                0.57821,                0.06166,                 0.0001,                 0.0001,                 0.0001
                    260,                0.78476,                0.48885,                0.11314,                0.63298,                0.48481,                0.50348,                 0.3127,                0.55312,                0.57855,                0.06154,                 0.0001,                 0.0001,                 0.0001
                    261,                0.79477,                0.48685,                0.11833,                0.63251,                0.48569,                0.50305,                0.31281,                0.55357,                0.57882,                0.06177,                 0.0001,                 0.0001,                 0.0001
                    262,                 0.7929,                0.48522,                0.11881,                0.63138,                0.48626,                0.50314,                0.31286,                 0.5541,                0.57844,                0.06184,                 0.0001,                 0.0001,                 0.0001
                    263,                0.77288,                 0.4895,                0.11021,                0.63136,                0.48477,                0.50242,                0.31237,                0.55411,                0.57833,                0.06184,                 0.0001,                 0.0001,                 0.0001
                    264,                0.77914,                0.48833,                0.11216,                0.63238,                0.48503,                0.50277,                0.31246,                0.55413,                0.57866,                0.06191,                 0.0001,                 0.0001,                 0.0001
                    265,                0.78872,                0.48646,                0.11706,                0.63139,                0.48623,                0.50294,                0.31265,                0.55405,                 0.5787,                0.06176,                 0.0001,                 0.0001,                 0.0001
                    266,                0.77978,                0.48773,                0.11493,                0.63317,                0.48341,                0.50226,                0.31241,                0.55402,                0.57854,                0.06189,                 0.0001,                 0.0001,                 0.0001
                    267,                0.77724,                0.48801,                0.11054,                0.63434,                0.48277,                0.50244,                0.31262,                0.55381,                0.57894,                0.06176,                 0.0001,                 0.0001,                 0.0001
                    268,                0.77816,                0.48893,                0.11304,                0.63336,                0.48305,                 0.5022,                0.31226,                0.55408,                 0.5785,                0.06178,                 0.0001,                 0.0001,                 0.0001
                    269,                0.76931,                0.48875,                0.11137,                0.63425,                0.48304,                0.50172,                0.31194,                0.55379,                0.57858,                0.06167,                 0.0001,                 0.0001,                 0.0001
                    270,                0.78059,                0.48376,                0.11284,                0.63288,                0.48244,                0.50171,                0.31177,                0.55355,                0.57867,                0.06165,                 0.0001,                 0.0001,                 0.0001
                    271,                0.77591,                0.48797,                0.11292,                0.63091,                0.48355,                 0.5022,                0.31198,                0.55269,                  0.579,                0.06136,                 0.0001,                 0.0001,                 0.0001
                    272,                 0.7644,                0.48862,                0.10932,                0.63327,                0.48173,                0.50209,                0.31212,                0.55203,                0.57935,                 0.0614,                 0.0001,                 0.0001,                 0.0001
                    273,                0.79431,                0.48305,                0.11707,                0.63145,                0.48322,                0.50303,                0.31289,                0.55224,                0.57907,                0.06157,                 0.0001,                 0.0001,                 0.0001
                    274,                0.78634,                0.48494,                0.11495,                0.63131,                0.48367,                0.50292,                0.31276,                0.55204,                0.57903,                0.06163,                 0.0001,                 0.0001,                 0.0001
                    275,                0.76458,                0.49071,                0.11146,                0.62746,                0.48404,                0.50264,                0.31246,                0.55189,                0.57931,                0.06146,                 0.0001,                 0.0001,                 0.0001
                    276,                0.78052,                0.48454,                 0.1143,                0.63212,                0.48415,                0.50305,                  0.313,                 0.5522,                0.57924,                0.06152,                 0.0001,                 0.0001,                 0.0001
                    277,                0.77326,                0.48575,                0.11311,                0.63389,                0.48601,                  0.504,                0.31351,                0.55207,                 0.5793,                 0.0616,                 0.0001,                 0.0001,                 0.0001
                    278,                0.77703,                0.48645,                0.11287,                0.63205,                0.48602,                0.50367,                 0.3134,                0.55179,                 0.5797,                0.06163,                 0.0001,                 0.0001,                 0.0001
                    279,                0.77585,                 0.4857,                0.11274,                0.63154,                0.48449,                0.50373,                0.31324,                0.55162,                0.57995,                0.06155,                 0.0001,                 0.0001,                 0.0001
                    280,                0.77497,                0.48683,                0.11438,                  0.629,                0.48582,                0.50355,                0.31354,                0.55191,                0.57947,                0.06152,                 0.0001,                 0.0001,                 0.0001
                    281,                0.76656,                0.48833,                0.10908,                0.62836,                0.48478,                0.50307,                0.31292,                0.55213,                 0.5797,                0.06167,                 0.0001,                 0.0001,                 0.0001
                    282,                0.77772,                 0.4857,                0.11344,                0.62918,                0.48578,                0.50258,                0.31259,                0.55156,                0.58011,                0.06134,                 0.0001,                 0.0001,                 0.0001
                    283,                0.77388,                0.48647,                0.11164,                0.62923,                0.48675,                0.50368,                 0.3131,                0.55114,                0.58048,                0.06138,                 0.0001,                 0.0001,                 0.0001
                    284,                0.77376,                0.48607,                0.11531,                0.62585,                0.48681,                0.50272,                0.31259,                0.55133,                0.58059,                0.06129,                 0.0001,                 0.0001,                 0.0001
                    285,                0.76534,                0.48782,                0.10888,                0.62891,                0.48741,                0.50378,                0.31317,                0.55066,                0.58118,                0.06108,                 0.0001,                 0.0001,                 0.0001
                    286,                0.77848,                0.48395,                 0.1141,                0.62907,                0.48685,                0.50379,                0.31336,                  0.551,                0.58101,                0.06096,                 0.0001,                 0.0001,                 0.0001
                    287,                0.76556,                0.48742,                0.10924,                0.62826,                0.48686,                0.50385,                0.31293,                0.55075,                0.58151,                0.06106,                 0.0001,                 0.0001,                 0.0001
                    288,                0.77903,                0.48493,                0.11431,                0.62969,                0.48782,                0.50442,                0.31361,                0.55074,                0.58093,                0.06108,                 0.0001,                 0.0001,                 0.0001
                    289,                0.76892,                0.48694,                0.10981,                0.62995,                0.48794,                0.50499,                0.31349,                0.55037,                0.58116,                0.06116,                 0.0001,                 0.0001,                 0.0001
                    290,                0.76975,                0.48441,                0.11096,                0.63001,                0.48788,                 0.5047,                0.31327,                0.55014,                0.58124,                0.06112,                 0.0001,                 0.0001,                 0.0001
                    291,                0.77194,                0.48489,                0.11185,                0.63034,                0.48936,                 0.5053,                0.31334,                0.54966,                0.58157,                0.06088,                 0.0001,                 0.0001,                 0.0001
                    292,                0.75842,                0.48633,                 0.1075,                0.62912,                0.49112,                0.50534,                0.31357,                0.55008,                 0.5812,                0.06093,                 0.0001,                 0.0001,                 0.0001
                    293,                0.76965,                 0.4847,                0.10959,                0.63004,                0.49109,                0.50611,                0.31436,                0.54985,                0.58151,                  0.061,                 0.0001,                 0.0001,                 0.0001
                    294,                0.77159,                0.48432,                0.11338,                0.63063,                0.49165,                0.50669,                0.31502,                0.54925,                0.58173,                 0.0608,                 0.0001,                 0.0001,                 0.0001
                    295,                 0.7723,                0.48431,                0.11214,                0.63087,                0.49279,                0.50732,                 0.3152,                0.55001,                 0.5811,                 0.0609,                 0.0001,                 0.0001,                 0.0001
                    296,                0.77227,                0.48539,                0.11168,                  0.631,                 0.4932,                0.50735,                0.31527,                0.54964,                0.58124,                0.06076,                 0.0001,                 0.0001,                 0.0001
                    297,                0.77425,                0.48309,                0.11034,                0.63087,                0.49121,                0.50724,                0.31507,                0.54915,                0.58199,                0.06079,                 0.0001,                 0.0001,                 0.0001
                    298,                0.77226,                0.48312,                0.11012,                0.62769,                0.49219,                0.50699,                0.31467,                0.54936,                0.58158,                0.06096,                 0.0001,                 0.0001,                 0.0001
                    299,                 0.7691,                0.48553,                0.11243,                0.62832,                 0.4924,                0.50771,                0.31519,                0.54871,                0.58173,                0.06082,                 0.0001,                 0.0001,                 0.0001
                    300,                0.75921,                 0.4865,                0.10756,                0.62898,                0.49174,                 0.5064,                0.31451,                0.54891,                0.58186,                0.06088,                 0.0001,                 0.0001,                 0.0001
                    301,                0.77321,                0.48209,                0.11323,                0.62999,                0.48871,                 0.5053,                0.31389,                0.54879,                 0.5822,                0.06079,                 0.0001,                 0.0001,                 0.0001
                    302,                0.76841,                0.48521,                0.10831,                0.62875,                0.48827,                0.50522,                0.31345,                0.54814,                0.58276,                0.06067,                 0.0001,                 0.0001,                 0.0001
                    303,                0.77702,                0.47994,                0.11304,                0.62866,                  0.489,                0.50558,                0.31371,                0.54809,                0.58297,                0.06068,                 0.0001,                 0.0001,                 0.0001
                    304,                0.77754,                0.48269,                0.11283,                0.63061,                0.48976,                0.50549,                 0.3136,                0.54837,                 0.5829,                0.06086,                 0.0001,                 0.0001,                 0.0001
                    305,                0.76312,                0.48427,                0.10808,                 0.6286,                0.49003,                 0.5052,                0.31313,                 0.5491,                0.58263,                0.06093,                 0.0001,                 0.0001,                 0.0001
                    306,                0.77152,                0.48486,                0.11194,                0.62816,                0.49006,                0.50555,                 0.3136,                0.54924,                0.58238,                0.06098,                 0.0001,                 0.0001,                 0.0001
                    307,                0.77275,                0.48105,                0.11223,                0.62923,                0.48744,                0.50476,                0.31344,                0.54955,                0.58268,                0.06135,                 0.0001,                 0.0001,                 0.0001
                    308,                 0.7645,                0.48476,                0.10792,                0.62547,                0.48778,                0.50528,                0.31361,                0.54948,                0.58232,                0.06142,                 0.0001,                 0.0001,                 0.0001
                    309,                0.76208,                0.48521,                0.10867,                0.62909,                0.48773,                0.50631,                0.31427,                0.54918,                0.58274,                0.06111,                 0.0001,                 0.0001,                 0.0001
                    310,                0.76785,                0.48399,                0.11152,                0.62885,                0.48899,                0.50666,                0.31426,                0.54885,                0.58298,                  0.061,                 0.0001,                 0.0001,                 0.0001
                    311,                0.77021,                0.48223,                0.11039,                0.62944,                0.48812,                0.50587,                 0.3137,                0.54878,                0.58328,                0.06105,                 0.0001,                 0.0001,                 0.0001
                    312,                0.77479,                0.48153,                 0.1121,                0.62326,                0.49079,                0.50592,                0.31373,                0.54889,                0.58346,                0.06111,                 0.0001,                 0.0001,                 0.0001
