                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                0.85648,                0.49292,                 0.1264,                0.61525,                 0.4759,                0.49122,                0.30182,                0.58094,                0.58028,                0.06278,                 0.0001,                 0.0001,                 0.0001
                    158,                0.83627,                0.49912,                0.12128,                0.61783,                0.47567,                0.49109,                0.30169,                 0.5805,                0.57997,                0.06251,                 0.0001,                 0.0001,                 0.0001
                    159,                 0.8462,                 0.4977,                0.12304,                0.61818,                0.47664,                0.49125,                  0.302,                0.58047,                0.57994,                0.06271,                 0.0001,                 0.0001,                 0.0001
                    160,                0.83935,                0.49681,                0.12154,                0.61944,                0.47606,                0.49263,                0.30281,                0.58014,                0.57999,                0.06273,                 0.0001,                 0.0001,                 0.0001
                    161,                0.83751,                0.49919,                0.12061,                 0.6181,                0.47723,                0.49303,                0.30291,                0.58037,                0.57958,                0.06257,                 0.0001,                 0.0001,                 0.0001
                    162,                0.83485,                0.49771,                0.11977,                0.62056,                0.47654,                0.49434,                0.30359,                0.58051,                0.57933,                0.06282,                 0.0001,                 0.0001,                 0.0001
                    163,                0.83353,                0.49635,                0.11864,                 0.6209,                0.47874,                0.49419,                0.30372,                0.58042,                0.57902,                0.06266,                 0.0001,                 0.0001,                 0.0001
                    164,                0.83649,                0.49755,                0.11964,                0.62088,                0.47857,                0.49466,                0.30421,                0.58004,                0.57906,                0.06257,                 0.0001,                 0.0001,                 0.0001
                    165,                0.83381,                0.50038,                0.11997,                0.62292,                0.47913,                0.49524,                0.30496,                0.57966,                0.57919,                 0.0624,                 0.0001,                 0.0001,                 0.0001
                    166,                0.83741,                0.49637,                0.11953,                0.62165,                0.48022,                0.49581,                0.30548,                 0.5793,                0.57934,                0.06249,                 0.0001,                 0.0001,                 0.0001
                    167,                0.82905,                0.49834,                0.11746,                 0.6286,                0.47941,                0.49667,                0.30608,                0.57935,                0.57942,                0.06252,                 0.0001,                 0.0001,                 0.0001
                    168,                0.83813,                0.49495,                0.12215,                0.62822,                0.47918,                0.49694,                0.30652,                0.57875,                0.57926,                 0.0624,                 0.0001,                 0.0001,                 0.0001
                    169,                0.83412,                0.49689,                0.11925,                0.63412,                0.47796,                0.49798,                0.30705,                0.57903,                0.57862,                0.06259,                 0.0001,                 0.0001,                 0.0001
                    170,                0.83329,                0.49772,                0.11864,                0.63541,                0.47679,                  0.498,                0.30742,                0.57868,                0.57882,                0.06252,                 0.0001,                 0.0001,                 0.0001
                    171,                0.82315,                0.50098,                0.11682,                0.63748,                0.47665,                0.49872,                0.30796,                0.57873,                0.57862,                0.06259,                 0.0001,                 0.0001,                 0.0001
                    172,                0.83026,                0.49853,                0.11878,                  0.635,                 0.4763,                0.49726,                0.30727,                 0.5791,                0.57831,                0.06273,                 0.0001,                 0.0001,                 0.0001
                    173,                0.83763,                0.49749,                 0.1204,                0.63581,                0.47559,                0.49693,                0.30715,                0.57907,                0.57852,                0.06255,                 0.0001,                 0.0001,                 0.0001
                    174,                0.83521,                0.49685,                0.11971,                0.63248,                0.47828,                 0.4975,                0.30747,                0.57933,                0.57832,                0.06261,                 0.0001,                 0.0001,                 0.0001
                    175,                0.82299,                0.49951,                0.11603,                0.63231,                0.47881,                0.49807,                0.30789,                0.57866,                 0.5789,                0.06236,                 0.0001,                 0.0001,                 0.0001
                    176,                0.83037,                0.49815,                0.11709,                0.63241,                0.47805,                0.49755,                0.30737,                0.57779,                0.57954,                0.06207,                 0.0001,                 0.0001,                 0.0001
                    177,                 0.8413,                0.49486,                0.12218,                0.63126,                0.47835,                0.49706,                 0.3077,                0.57752,                0.57954,                0.06215,                 0.0001,                 0.0001,                 0.0001
                    178,                0.83252,                0.49381,                 0.1191,                0.62824,                0.47884,                0.49672,                0.30734,                0.57749,                0.57974,                0.06228,                 0.0001,                 0.0001,                 0.0001
                    179,                0.82263,                0.49777,                0.11586,                0.62916,                0.48063,                0.49753,                0.30817,                0.57749,                0.57951,                0.06209,                 0.0001,                 0.0001,                 0.0001
                    180,                0.83582,                0.49563,                0.11989,                0.62978,                0.48016,                0.49826,                0.30865,                0.57696,                0.57927,                 0.0622,                 0.0001,                 0.0001,                 0.0001
                    181,                0.82008,                0.49727,                0.11727,                0.62855,                 0.4817,                0.49898,                0.30928,                0.57724,                0.57906,                 0.0621,                 0.0001,                 0.0001,                 0.0001
                    182,                0.82456,                0.49644,                0.11847,                0.63201,                0.47809,                0.49818,                0.30872,                0.57672,                0.57938,                0.06214,                 0.0001,                 0.0001,                 0.0001
                    183,                0.82605,                0.49783,                0.11701,                0.63031,                0.47838,                0.49738,                0.30835,                0.57629,                0.57945,                0.06204,                 0.0001,                 0.0001,                 0.0001
                    184,                0.82403,                0.49696,                0.11502,                0.63057,                0.47841,                0.49874,                0.30908,                0.57641,                0.57921,                 0.0621,                 0.0001,                 0.0001,                 0.0001
                    185,                0.82065,                0.49676,                0.11573,                0.62613,                0.47975,                0.49857,                0.30897,                 0.5764,                0.57932,                0.06196,                 0.0001,                 0.0001,                 0.0001
                    186,                0.82672,                0.49617,                 0.1178,                0.62611,                0.48097,                0.49868,                0.30898,                0.57603,                0.57923,                0.06198,                 0.0001,                 0.0001,                 0.0001
                    187,                 0.8196,                0.49869,                0.11746,                0.62446,                0.48167,                0.49903,                 0.3092,                0.57589,                0.57947,                0.06211,                 0.0001,                 0.0001,                 0.0001
                    188,                0.82815,                0.49521,                0.11899,                0.62738,                0.47993,                0.49872,                 0.3091,                0.57567,                0.57967,                0.06203,                 0.0001,                 0.0001,                 0.0001
                    189,                0.82438,                0.49539,                0.11699,                0.62824,                0.48186,                 0.4993,                0.30965,                0.57588,                 0.5797,                0.06229,                 0.0001,                 0.0001,                 0.0001
                    190,                 0.8272,                 0.4963,                0.11632,                0.62693,                  0.482,                0.49941,                 0.3099,                0.57537,                0.57977,                0.06211,                 0.0001,                 0.0001,                 0.0001
                    191,                  0.824,                0.49615,                0.11413,                0.62575,                0.48314,                0.49909,                0.30993,                0.57568,                0.57978,                0.06221,                 0.0001,                 0.0001,                 0.0001
                    192,                 0.8202,                0.49557,                 0.1165,                0.62642,                0.48301,                0.49905,                0.30983,                0.57545,                0.57949,                0.06211,                 0.0001,                 0.0001,                 0.0001
                    193,                0.82846,                0.49452,                0.11946,                0.62584,                0.48207,                0.49866,                 0.3098,                0.57515,                0.57958,                0.06207,                 0.0001,                 0.0001,                 0.0001
                    194,                0.83253,                0.49264,                 0.1191,                0.62622,                0.48149,                0.49904,                0.30977,                0.57529,                0.57953,                0.06192,                 0.0001,                 0.0001,                 0.0001
                    195,                0.81817,                0.49824,                0.11679,                0.62414,                0.48254,                0.49985,                0.31031,                 0.5752,                0.57937,                 0.0621,                 0.0001,                 0.0001,                 0.0001
                    196,                 0.8169,                0.49553,                 0.1158,                0.62183,                0.48122,                0.49894,                 0.3098,                0.57495,                0.57952,                0.06198,                 0.0001,                 0.0001,                 0.0001
                    197,                0.82819,                 0.4918,                0.11746,                0.61744,                 0.4813,                 0.4988,                0.30955,                0.57482,                0.57933,                0.06216,                 0.0001,                 0.0001,                 0.0001
                    198,                0.81788,                0.49538,                0.11566,                0.62276,                0.47951,                0.49975,                0.30998,                0.57479,                0.57954,                0.06212,                 0.0001,                 0.0001,                 0.0001
                    199,                0.81974,                0.49452,                0.11751,                0.62165,                0.48063,                0.49955,                0.30958,                0.57477,                0.57958,                0.06211,                 0.0001,                 0.0001,                 0.0001
                    200,                0.81818,                0.49418,                0.11496,                0.62315,                 0.4802,                0.50035,                0.31015,                0.57457,                0.57941,                0.06222,                 0.0001,                 0.0001,                 0.0001
                    201,                0.81955,                0.49473,                0.11465,                0.62292,                0.47788,                0.50006,                0.30985,                0.57434,                0.57949,                0.06222,                 0.0001,                 0.0001,                 0.0001
                    202,                0.82089,                0.49272,                0.11777,                0.62335,                 0.4777,                0.50012,                0.30997,                0.57402,                0.57961,                0.06204,                 0.0001,                 0.0001,                 0.0001
                    203,                0.81653,                0.49434,                 0.1175,                0.62355,                0.47856,                0.50069,                0.31045,                 0.5737,                0.58011,                0.06202,                 0.0001,                 0.0001,                 0.0001
                    204,                0.81707,                0.49369,                0.11702,                0.62423,                0.47991,                0.50118,                0.31064,                0.57363,                0.57921,                 0.0622,                 0.0001,                 0.0001,                 0.0001
                    205,                0.81354,                0.49384,                0.11383,                0.62663,                0.48013,                0.50119,                0.31069,                0.57366,                0.57933,                0.06218,                 0.0001,                 0.0001,                 0.0001
                    206,                0.80648,                0.49484,                0.11196,                0.62648,                0.48302,                0.50206,                0.31101,                0.57345,                0.57962,                0.06208,                 0.0001,                 0.0001,                 0.0001
                    207,                0.81574,                0.49437,                0.11437,                0.62701,                0.48426,                0.50218,                0.31153,                0.57292,                0.57968,                0.06186,                 0.0001,                 0.0001,                 0.0001
                    208,                0.82084,                0.49245,                0.11833,                0.62716,                0.48457,                0.50337,                0.31235,                 0.5729,                0.57932,                0.06199,                 0.0001,                 0.0001,                 0.0001
                    209,                0.80517,                0.49637,                0.11169,                0.62645,                0.48549,                0.50407,                0.31249,                0.57319,                0.57907,                0.06203,                 0.0001,                 0.0001,                 0.0001
                    210,                0.81403,                0.49436,                0.11403,                0.62823,                0.48505,                0.50492,                0.31341,                0.57282,                0.57916,                0.06196,                 0.0001,                 0.0001,                 0.0001
                    211,                0.81041,                0.49541,                0.11338,                0.63256,                0.48485,                0.50601,                0.31394,                0.57226,                0.57932,                0.06202,                 0.0001,                 0.0001,                 0.0001
                    212,                0.80281,                0.49743,                0.11075,                0.63316,                0.48502,                0.50551,                 0.3137,                0.57242,                 0.5792,                0.06208,                 0.0001,                 0.0001,                 0.0001
                    213,                0.81215,                0.49479,                0.11463,                0.63193,                0.48648,                0.50525,                0.31382,                0.57223,                 0.5794,                0.06203,                 0.0001,                 0.0001,                 0.0001
                    214,                0.80603,                0.49487,                0.11324,                0.63398,                0.48412,                0.50438,                0.31339,                0.57142,                0.57978,                0.06182,                 0.0001,                 0.0001,                 0.0001
                    215,                0.80427,                0.49527,                0.11216,                0.63451,                0.48461,                0.50521,                0.31406,                0.57117,                0.58018,                0.06182,                 0.0001,                 0.0001,                 0.0001
                    216,                0.80364,                0.49363,                0.11139,                0.63327,                0.48516,                0.50553,                0.31385,                0.57116,                0.58019,                0.06172,                 0.0001,                 0.0001,                 0.0001
                    217,                 0.8061,                0.49424,                0.11245,                0.63224,                0.48564,                0.50524,                0.31341,                0.57086,                 0.5804,                0.06159,                 0.0001,                 0.0001,                 0.0001
                    218,                0.80658,                0.49345,                0.11319,                0.63179,                0.48452,                0.50496,                0.31327,                0.57054,                0.58063,                 0.0614,                 0.0001,                 0.0001,                 0.0001
                    219,                 0.8075,                 0.4926,                0.11265,                0.63368,                0.48151,                0.50452,                0.31352,                0.57065,                0.58045,                0.06155,                 0.0001,                 0.0001,                 0.0001
                    220,                0.81267,                 0.4921,                0.11411,                0.63469,                0.48181,                0.50441,                0.31317,                0.57039,                0.58085,                0.06158,                 0.0001,                 0.0001,                 0.0001
                    221,                0.81046,                0.49348,                 0.1152,                0.63177,                 0.4833,                0.50512,                0.31388,                0.57042,                0.58072,                0.06155,                 0.0001,                 0.0001,                 0.0001
                    222,                0.80664,                0.49196,                0.11414,                0.63268,                 0.4823,                0.50469,                0.31389,                0.56986,                0.58112,                0.06141,                 0.0001,                 0.0001,                 0.0001
                    223,                0.81052,                0.49493,                0.11474,                0.63215,                 0.4842,                 0.5053,                0.31391,                0.57032,                0.58072,                0.06142,                 0.0001,                 0.0001,                 0.0001
                    224,                0.80063,                0.49284,                0.11286,                0.63193,                 0.4838,                0.50471,                0.31336,                0.57005,                0.58083,                0.06148,                 0.0001,                 0.0001,                 0.0001
                    225,                0.79774,                0.49459,                0.10925,                 0.6288,                0.48554,                0.50491,                0.31377,                 0.5698,                0.58083,                0.06145,                 0.0001,                 0.0001,                 0.0001
                    226,                0.80449,                 0.4929,                0.11507,                0.62858,                0.48706,                0.50469,                0.31384,                0.57001,                0.58037,                0.06145,                 0.0001,                 0.0001,                 0.0001
                    227,                0.80708,                0.49133,                0.11367,                0.62857,                0.48688,                0.50465,                0.31357,                0.56982,                0.58084,                0.06139,                 0.0001,                 0.0001,                 0.0001
                    228,                0.81535,                 0.4896,                0.11503,                0.62946,                0.48863,                0.50566,                0.31453,                0.56977,                0.58078,                0.06122,                 0.0001,                 0.0001,                 0.0001
                    229,                0.80809,                  0.491,                0.11336,                0.63053,                0.48967,                0.50622,                0.31464,                0.56929,                0.58123,                0.06134,                 0.0001,                 0.0001,                 0.0001
                    230,                0.80594,                  0.493,                0.11567,                0.62991,                0.48909,                0.50637,                0.31487,                0.56911,                0.58132,                0.06132,                 0.0001,                 0.0001,                 0.0001
                    231,                0.80977,                0.49098,                0.11316,                0.62663,                0.49024,                0.50661,                0.31493,                0.56961,                0.58073,                0.06159,                 0.0001,                 0.0001,                 0.0001
                    232,                0.79793,                0.49207,                 0.1109,                 0.6317,                0.48744,                0.50543,                 0.3143,                0.56935,                0.58108,                0.06142,                 0.0001,                 0.0001,                 0.0001
                    233,                0.79781,                0.49322,                0.11012,                0.63095,                 0.4867,                0.50588,                0.31456,                0.57008,                0.58015,                 0.0616,                 0.0001,                 0.0001,                 0.0001
                    234,                0.80003,                0.49218,                0.11155,                0.63361,                0.48648,                0.50635,                0.31444,                0.56948,                0.58067,                0.06143,                 0.0001,                 0.0001,                 0.0001
                    235,                0.80035,                0.49265,                 0.1105,                0.63466,                0.48828,                0.50719,                0.31478,                0.56925,                0.58094,                0.06132,                 0.0001,                 0.0001,                 0.0001
                    236,                 0.7924,                0.49226,                0.10997,                0.63329,                0.48754,                0.50661,                0.31458,                0.56931,                0.58059,                0.06126,                 0.0001,                 0.0001,                 0.0001
                    237,                0.80661,                0.48912,                0.11328,                0.63274,                0.48904,                0.50663,                0.31452,                0.56899,                0.58108,                0.06125,                 0.0001,                 0.0001,                 0.0001
                    238,                0.80243,                0.48954,                0.11142,                0.63456,                0.48788,                0.50674,                0.31477,                0.56876,                0.58086,                0.06113,                 0.0001,                 0.0001,                 0.0001
                    239,                0.79948,                0.49118,                0.11348,                0.63283,                0.48887,                0.50588,                0.31463,                0.56871,                0.58061,                0.06108,                 0.0001,                 0.0001,                 0.0001
                    240,                0.79026,                0.49277,                0.10942,                0.63451,                0.48959,                0.50627,                0.31513,                0.56852,                0.58103,                0.06109,                 0.0001,                 0.0001,                 0.0001
                    241,                0.80328,                0.49018,                0.11219,                0.63519,                0.49004,                0.50682,                0.31521,                0.56819,                0.58135,                0.06096,                 0.0001,                 0.0001,                 0.0001
                    242,                0.80397,                0.49078,                0.11266,                0.64049,                0.48778,                0.50747,                0.31524,                0.56841,                0.58097,                0.06109,                 0.0001,                 0.0001,                 0.0001
                    243,                0.79457,                0.49081,                0.10877,                0.63987,                0.49057,                0.50942,                 0.3166,                0.56796,                0.58112,                0.06097,                 0.0001,                 0.0001,                 0.0001
                    244,                0.79817,                0.49079,                 0.1104,                0.64086,                0.49017,                 0.5087,                0.31605,                0.56794,                0.58123,                0.06075,                 0.0001,                 0.0001,                 0.0001
                    245,                 0.8077,                 0.4881,                0.11528,                0.64025,                0.48973,                0.50793,                0.31572,                 0.5678,                0.58136,                0.06089,                 0.0001,                 0.0001,                 0.0001
                    246,                0.79988,                0.49041,                0.11153,                0.63539,                 0.4936,                0.50762,                 0.3159,                0.56809,                0.58123,                0.06074,                 0.0001,                 0.0001,                 0.0001
                    247,                0.80741,                0.49076,                0.11235,                0.63472,                0.49278,                 0.5079,                0.31574,                0.56843,                0.58107,                0.06104,                 0.0001,                 0.0001,                 0.0001
                    248,                0.80244,                0.49071,                0.11311,                0.63228,                0.49218,                0.50774,                 0.3158,                0.56875,                 0.5812,                0.06116,                 0.0001,                 0.0001,                 0.0001
                    249,                0.80103,                0.49088,                0.11346,                0.63141,                0.49282,                0.50737,                0.31579,                0.56897,                0.58101,                0.06132,                 0.0001,                 0.0001,                 0.0001
                    250,                0.78358,                0.49187,                0.10611,                0.63564,                0.49052,                 0.5081,                0.31618,                0.56894,                0.58118,                0.06154,                 0.0001,                 0.0001,                 0.0001
                    251,                0.79333,                0.49117,                0.11052,                0.63227,                0.49292,                0.50937,                0.31624,                0.56887,                0.58137,                0.06132,                 0.0001,                 0.0001,                 0.0001
                    252,                0.79418,                0.48841,                0.10996,                0.63145,                0.49233,                0.50895,                0.31619,                0.56911,                0.58108,                0.06151,                 0.0001,                 0.0001,                 0.0001
                    253,                0.79421,                0.49007,                0.11165,                0.63092,                0.49404,                0.50873,                0.31631,                0.56901,                0.58143,                0.06152,                 0.0001,                 0.0001,                 0.0001
                    254,                0.79982,                0.48985,                0.11121,                0.63141,                0.49332,                0.50868,                0.31652,                 0.5696,                0.58087,                 0.0614,                 0.0001,                 0.0001,                 0.0001
                    255,                0.79095,                0.49056,                0.11125,                0.63239,                 0.4934,                 0.5089,                0.31655,                0.56908,                0.58133,                0.06141,                 0.0001,                 0.0001,                 0.0001
                    256,                0.79837,                0.49079,                0.10831,                0.63726,                0.49023,                0.50894,                0.31665,                0.56876,                0.58156,                0.06133,                 0.0001,                 0.0001,                 0.0001
                    257,                0.79959,                 0.4897,                0.11132,                0.63576,                0.49081,                 0.5094,                0.31677,                0.56906,                0.58132,                0.06124,                 0.0001,                 0.0001,                 0.0001
                    258,                0.79788,                0.48777,                0.11029,                0.63464,                0.49219,                0.50981,                0.31682,                0.56781,                0.58229,                0.06078,                 0.0001,                 0.0001,                 0.0001
                    259,                0.79392,                0.49031,                0.11037,                0.63745,                0.49314,                0.51003,                0.31699,                0.56839,                0.58185,                0.06109,                 0.0001,                 0.0001,                 0.0001
                    260,                0.79063,                0.49097,                0.10918,                0.63507,                0.49441,                0.51036,                0.31734,                 0.5679,                0.58235,                0.06084,                 0.0001,                 0.0001,                 0.0001
                    261,                 0.7996,                0.48841,                0.11331,                0.63308,                0.49472,                0.51008,                0.31717,                0.56742,                0.58281,                0.06099,                 0.0001,                 0.0001,                 0.0001
                    262,                0.80317,                 0.4858,                 0.1141,                0.63417,                 0.4951,                0.51046,                0.31743,                0.56814,                0.58261,                0.06117,                 0.0001,                 0.0001,                 0.0001
                    263,                0.78652,                0.49105,                0.10768,                0.63542,                0.49212,                0.50968,                0.31712,                 0.5679,                0.58271,                0.06126,                 0.0001,                 0.0001,                 0.0001
                    264,                 0.7888,                0.49011,                0.10733,                0.63414,                0.49379,                0.51007,                0.31734,                0.56767,                0.58299,                0.06121,                 0.0001,                 0.0001,                 0.0001
                    265,                0.79557,                0.48848,                0.11146,                0.63281,                0.49384,                0.50946,                0.31698,                0.56745,                0.58347,                0.06114,                 0.0001,                 0.0001,                 0.0001
                    266,                0.79175,                0.48882,                0.11102,                 0.6321,                0.49384,                0.50922,                0.31713,                0.56701,                 0.5834,                0.06107,                 0.0001,                 0.0001,                 0.0001
                    267,                0.78802,                0.48994,                0.10791,                 0.6329,                0.49382,                0.50953,                0.31746,                0.56631,                0.58391,                0.06079,                 0.0001,                 0.0001,                 0.0001
                    268,                0.78771,                0.49005,                0.10956,                0.63337,                0.49209,                0.50803,                0.31687,                0.56623,                0.58449,                0.06069,                 0.0001,                 0.0001,                 0.0001
                    269,                0.78153,                0.48973,                 0.1072,                0.63518,                0.49337,                0.50906,                 0.3173,                 0.5663,                0.58395,                0.06073,                 0.0001,                 0.0001,                 0.0001
                    270,                0.79043,                0.48558,                0.10761,                0.63535,                0.49407,                0.50868,                0.31705,                0.56607,                0.58391,                 0.0606,                 0.0001,                 0.0001,                 0.0001
                    271,                0.79103,                0.48919,                 0.1098,                0.63407,                0.49554,                0.50956,                 0.3173,                0.56617,                0.58373,                0.06074,                 0.0001,                 0.0001,                 0.0001
                    272,                0.78312,                0.49032,                0.10731,                0.63776,                0.49432,                0.51001,                0.31748,                0.56681,                0.58346,                0.06101,                 0.0001,                 0.0001,                 0.0001
                    273,                0.80449,                 0.4861,                0.11402,                0.63304,                0.49712,                0.50999,                0.31729,                0.56644,                  0.584,                0.06096,                 0.0001,                 0.0001,                 0.0001
                    274,                0.79818,                0.48747,                0.11145,                0.63408,                0.49757,                 0.5108,                0.31765,                 0.5673,                 0.5836,                 0.0613,                 0.0001,                 0.0001,                 0.0001
                    275,                0.77965,                0.49282,                0.10726,                0.63318,                 0.4963,                0.51045,                0.31743,                0.56723,                0.58354,                 0.0611,                 0.0001,                 0.0001,                 0.0001
                    276,                0.79614,                0.48601,                0.11089,                0.63268,                0.49734,                 0.5104,                0.31728,                0.56761,                 0.5833,                0.06127,                 0.0001,                 0.0001,                 0.0001
                    277,                0.78606,                0.48785,                0.10915,                0.63447,                0.49689,                0.50977,                0.31678,                0.56727,                0.58338,                  0.061,                 0.0001,                 0.0001,                 0.0001
                    278,                0.78841,                0.48853,                0.10936,                0.63298,                0.49696,                0.50957,                0.31633,                 0.5682,                0.58266,                0.06138,                 0.0001,                 0.0001,                 0.0001
                    279,                0.78596,                0.48728,                0.10985,                0.63246,                0.49617,                0.50997,                0.31642,                0.56834,                0.58264,                0.06136,                 0.0001,                 0.0001,                 0.0001
                    280,                 0.7844,                0.48954,                0.11089,                0.63164,                 0.4963,                0.50999,                0.31653,                0.56818,                0.58314,                0.06138,                 0.0001,                 0.0001,                 0.0001
                    281,                0.78066,                0.48976,                0.10571,                0.63121,                0.49533,                0.50933,                0.31607,                0.56786,                0.58323,                0.06119,                 0.0001,                 0.0001,                 0.0001
                    282,                 0.7889,                0.48835,                 0.1103,                0.63148,                0.49669,                0.50961,                0.31593,                0.56752,                0.58381,                0.06096,                 0.0001,                 0.0001,                 0.0001
                    283,                0.78438,                0.48955,                0.10748,                0.63355,                0.49626,                0.50973,                0.31597,                0.56794,                0.58365,                0.06113,                 0.0001,                 0.0001,                 0.0001
                    284,                0.78713,                0.48682,                0.11215,                 0.6351,                0.49503,                0.50973,                  0.316,                0.56731,                0.58392,                0.06111,                 0.0001,                 0.0001,                 0.0001
                    285,                 0.7721,                0.49168,                0.10548,                0.63564,                0.49494,                 0.5102,                0.31639,                0.56722,                0.58389,                0.06125,                 0.0001,                 0.0001,                 0.0001
                    286,                0.78807,                0.48622,                0.11068,                  0.636,                0.49677,                0.51078,                0.31671,                0.56705,                0.58405,                0.06108,                 0.0001,                 0.0001,                 0.0001
                    287,                0.77667,                0.48988,                0.10586,                0.63416,                0.49709,                0.51112,                0.31689,                0.56741,                0.58386,                0.06124,                 0.0001,                 0.0001,                 0.0001
                    288,                0.79016,                0.48693,                 0.1121,                0.63447,                0.49659,                0.51169,                0.31725,                0.56697,                0.58402,                0.06116,                 0.0001,                 0.0001,                 0.0001
                    289,                0.78096,                0.48901,                0.10636,                0.63486,                0.49725,                0.51202,                0.31717,                0.56715,                0.58382,                0.06124,                 0.0001,                 0.0001,                 0.0001
                    290,                0.78192,                0.48568,                0.10744,                0.63539,                0.49682,                0.51177,                0.31705,                0.56684,                0.58396,                0.06113,                 0.0001,                 0.0001,                 0.0001
                    291,                0.78884,                0.48584,                0.10982,                0.63616,                0.49671,                0.51189,                0.31692,                0.56694,                0.58386,                0.06106,                 0.0001,                 0.0001,                 0.0001
                    292,                0.76985,                0.48871,                0.10413,                0.63122,                0.49681,                0.50983,                0.31574,                0.56668,                0.58425,                0.06113,                 0.0001,                 0.0001,                 0.0001
                    293,                0.77745,                0.48775,                0.10596,                0.62718,                0.49946,                0.51088,                0.31631,                0.56712,                0.58419,                 0.0613,                 0.0001,                 0.0001,                 0.0001
                    294,                0.78142,                0.48628,                0.10958,                0.63151,                0.49792,                0.51165,                0.31677,                0.56672,                0.58458,                0.06106,                 0.0001,                 0.0001,                 0.0001
                    295,                0.77897,                0.48651,                0.10854,                0.63332,                0.49701,                0.51117,                0.31667,                0.56612,                0.58495,                0.06092,                 0.0001,                 0.0001,                 0.0001
                    296,                0.77697,                0.48749,                  0.107,                0.63633,                0.49538,                 0.5118,                0.31682,                0.56578,                0.58521,                 0.0609,                 0.0001,                 0.0001,                 0.0001
                    297,                 0.7816,                0.48494,                0.10616,                0.63726,                 0.4969,                0.51217,                0.31685,                0.56576,                0.58504,                0.06085,                 0.0001,                 0.0001,                 0.0001
                    298,                0.78453,                0.48437,                0.10674,                0.63666,                0.49527,                0.51138,                0.31655,                0.56556,                0.58516,                0.06092,                 0.0001,                 0.0001,                 0.0001
                    299,                0.78009,                0.48664,                0.10898,                0.63397,                0.49623,                0.51116,                0.31683,                0.56522,                 0.5853,                 0.0608,                 0.0001,                 0.0001,                 0.0001
                    300,                0.77209,                0.48811,                0.10494,                0.62957,                0.49819,                0.51116,                0.31669,                0.56516,                0.58531,                0.06079,                 0.0001,                 0.0001,                 0.0001
                    301,                0.78369,                0.48468,                0.11083,                0.62866,                0.49865,                0.51049,                0.31628,                0.56461,                0.58572,                 0.0606,                 0.0001,                 0.0001,                 0.0001
                    302,                0.77746,                0.48699,                0.10505,                0.63291,                0.49762,                 0.5108,                 0.3163,                 0.5645,                0.58604,                0.06054,                 0.0001,                 0.0001,                 0.0001
                    303,                0.78195,                0.48347,                0.10857,                0.63166,                0.49836,                0.51047,                0.31641,                0.56449,                0.58615,                0.06037,                 0.0001,                 0.0001,                 0.0001
                    304,                0.78459,                0.48498,                0.10941,                0.63083,                0.49771,                0.50967,                0.31589,                0.56515,                0.58587,                0.06056,                 0.0001,                 0.0001,                 0.0001
                    305,                0.77064,                0.48592,                0.10382,                0.63271,                0.49748,                0.51001,                0.31622,                0.56574,                 0.5858,                0.06066,                 0.0001,                 0.0001,                 0.0001
                    306,                 0.7803,                0.48714,                 0.1082,                0.62786,                0.50016,                0.51001,                0.31631,                0.56608,                0.58593,                0.06091,                 0.0001,                 0.0001,                 0.0001
                    307,                0.77822,                0.48424,                0.10756,                0.62993,                0.49863,                0.51009,                0.31647,                0.56604,                 0.5862,                0.06114,                 0.0001,                 0.0001,                 0.0001
                    308,                0.77249,                0.48582,                0.10342,                0.63087,                0.49744,                0.50935,                0.31654,                0.56596,                0.58656,                0.06107,                 0.0001,                 0.0001,                 0.0001
                    309,                0.77222,                 0.4872,                0.10563,                0.63017,                0.49822,                0.50984,                0.31676,                0.56634,                0.58597,                0.06117,                 0.0001,                 0.0001,                 0.0001
                    310,                0.77899,                0.48532,                 0.1077,                0.62888,                0.49792,                0.50978,                0.31656,                0.56645,                0.58557,                0.06104,                 0.0001,                 0.0001,                 0.0001
                    311,                0.77599,                 0.4854,                0.10497,                0.63165,                0.49848,                0.51156,                 0.3176,                0.56695,                0.58511,                0.06107,                 0.0001,                 0.0001,                 0.0001
                    312,                0.78416,                0.48402,                0.10847,                0.63366,                0.49817,                0.51107,                0.31752,                0.56646,                0.58574,                0.06094,                 0.0001,                 0.0001,                 0.0001
                    313,                0.77543,                0.48494,                 0.1062,                0.63166,                0.49701,                0.51089,                0.31735,                 0.5666,                0.58569,                0.06107,                 0.0001,                 0.0001,                 0.0001
                    314,                0.77493,                0.48429,                0.10743,                0.63136,                 0.4977,                0.51064,                0.31711,                  0.567,                0.58548,                0.06111,                 0.0001,                 0.0001,                 0.0001
                    315,                0.77712,                0.48515,                0.10592,                0.63136,                0.49648,                0.51092,                0.31741,                0.56676,                0.58599,                0.06113,                 0.0001,                 0.0001,                 0.0001
                    316,                0.78175,                 0.4835,                0.10841,                0.63176,                0.49648,                0.51079,                0.31751,                0.56632,                0.58683,                0.06123,                 0.0001,                 0.0001,                 0.0001
                    317,                0.77091,                0.48427,                0.10766,                0.63494,                0.49486,                0.51065,                0.31708,                0.56629,                0.58672,                0.06127,                 0.0001,                 0.0001,                 0.0001
